2021-01-24 20:09:06 - INFO - Saving to ./out/MNIST/BinaryConnect/PMF/2021-01-24_20-09-06
2021-01-24 20:09:06 - DEBUG - Run arguments: Namespace(architecture='BinaryConnect', batch_size=100, beta_interval=100, beta_scale=1.2, data_path='./Datasets/MNIST', dataset='MNIST', dataset_size=50000, eval='', eval_set='TEST', gpu_id='0', hidden_dim=2, im_size=28, input_channels=1, input_dim=784, learning_rate=0.001, log_interval=100, loss_function='CROSSENTROPY', lr_decay='STEP', lr_interval=7000, lr_scale=0.2, method='PMF', momentum=0.95, nesterov=False, num_epochs=500, num_iters=100000, optimizer='ADAM', output_dim=10, pr_interval=100, pretrained_model='', quant_levels=2, resume='', rounding='ARGMAX', save_dir='./out/MNIST/BinaryConnect/PMF/2021-01-24_20-09-06', save_name='./out/MNIST/BinaryConnect/PMF/2021-01-24_20-09-06/best_model.pth.tar', val_set='TRAIN', weight_decay=0.0)
2021-01-24 20:09:14 - INFO - BinaryConnect(
  (dropout1): Dropout(p=0.2, inplace=False)
  (dropout2): Dropout(p=0.2, inplace=False)
  (dropout3): Dropout(p=0.2, inplace=False)
  (dropout4): Dropout(p=0.2, inplace=False)
  (fc1): SLinear(
    (linear): Linear(in_features=784, out_features=4096, bias=False)
  )
  (fc2): SLinear(
    (linear): Linear(in_features=2048, out_features=4096, bias=False)
  )
  (fc3): SLinear(
    (linear): Linear(in_features=2048, out_features=4096, bias=False)
  )
  (fc4): SLinear(
    (linear): Linear(in_features=2048, out_features=20, bias=False)
  )
  (bn1): BatchNorm1d(2048, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
  (bn2): BatchNorm1d(2048, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
  (bn3): BatchNorm1d(2048, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
  (bn4): BatchNorm1d(10, eps=0.0001, momentum=0.15, affine=False, track_running_stats=True)
)
2021-01-24 20:09:14 - INFO - Number of parameters: 20029440
2021-01-24 20:09:14 - INFO - Training...
2021-01-24 20:09:19 - INFO - Epoch: 0,	 Iter: 0,	 Loss: 2.78095,	 Val-Acc1: 36.18 (Best: 36.18),	 Val-Acc5: 76.60
2021-01-24 21:25:18 - INFO - Epoch: 82,	 Iter: 400,	 Loss: 0.35304,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:25:32 - INFO - Epoch: 83,	 Iter: 0,	 Loss: 0.36389,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:25:42 - INFO - Epoch: 83,	 Iter: 100,	 Loss: 0.34574,	 Val-Acc1: 98.72 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:25:53 - INFO - Epoch: 83,	 Iter: 200,	 Loss: 0.36486,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:26:03 - INFO - Epoch: 83,	 Iter: 300,	 Loss: 0.35516,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:26:13 - INFO - Epoch: 83,	 Iter: 400,	 Loss: 0.40882,	 Val-Acc1: 98.51 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:26:27 - INFO - Epoch: 84,	 Iter: 0,	 Loss: 0.33767,	 Val-Acc1: 98.67 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:26:27 - INFO - lr: 1.2800000000000007e-08
2021-01-24 21:26:38 - INFO - Epoch: 84,	 Iter: 100,	 Loss: 0.38818,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:26:48 - INFO - Epoch: 84,	 Iter: 200,	 Loss: 0.38188,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:26:59 - INFO - Epoch: 84,	 Iter: 300,	 Loss: 0.32435,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:27:09 - INFO - Epoch: 84,	 Iter: 400,	 Loss: 0.33207,	 Val-Acc1: 98.46 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:27:23 - INFO - Epoch: 85,	 Iter: 0,	 Loss: 0.33146,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.89
2021-01-24 21:27:34 - INFO - Epoch: 85,	 Iter: 100,	 Loss: 0.34889,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:27:44 - INFO - Epoch: 85,	 Iter: 200,	 Loss: 0.36164,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:27:54 - INFO - Epoch: 85,	 Iter: 300,	 Loss: 0.32376,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:28:05 - INFO - Epoch: 85,	 Iter: 400,	 Loss: 0.35986,	 Val-Acc1: 98.53 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:28:18 - INFO - Epoch: 86,	 Iter: 0,	 Loss: 0.32724,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:28:29 - INFO - Epoch: 86,	 Iter: 100,	 Loss: 0.34864,	 Val-Acc1: 98.63 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:28:39 - INFO - Epoch: 86,	 Iter: 200,	 Loss: 0.36734,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:28:50 - INFO - Epoch: 86,	 Iter: 300,	 Loss: 0.34721,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:29:00 - INFO - Epoch: 86,	 Iter: 400,	 Loss: 0.33282,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:29:14 - INFO - Epoch: 87,	 Iter: 0,	 Loss: 0.35595,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.89
2021-01-24 21:29:24 - INFO - Epoch: 87,	 Iter: 100,	 Loss: 0.37340,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:29:35 - INFO - Epoch: 87,	 Iter: 200,	 Loss: 0.34264,	 Val-Acc1: 98.52 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:29:45 - INFO - Epoch: 87,	 Iter: 300,	 Loss: 0.34999,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:29:55 - INFO - Epoch: 87,	 Iter: 400,	 Loss: 0.36149,	 Val-Acc1: 98.65 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:30:09 - INFO - Epoch: 88,	 Iter: 0,	 Loss: 0.32099,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:30:20 - INFO - Epoch: 88,	 Iter: 100,	 Loss: 0.34937,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:30:30 - INFO - Epoch: 88,	 Iter: 200,	 Loss: 0.33564,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:30:40 - INFO - Epoch: 88,	 Iter: 300,	 Loss: 0.32573,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:30:51 - INFO - Epoch: 88,	 Iter: 400,	 Loss: 0.35060,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:31:05 - INFO - Epoch: 89,	 Iter: 0,	 Loss: 0.37947,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:31:15 - INFO - Epoch: 89,	 Iter: 100,	 Loss: 0.35168,	 Val-Acc1: 98.53 (Best: 98.73),	 Val-Acc5: 99.92
2021-01-24 21:31:26 - INFO - Epoch: 89,	 Iter: 200,	 Loss: 0.33752,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:31:36 - INFO - Epoch: 89,	 Iter: 300,	 Loss: 0.30827,	 Val-Acc1: 98.65 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:31:47 - INFO - Epoch: 89,	 Iter: 400,	 Loss: 0.38122,	 Val-Acc1: 98.48 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:32:01 - INFO - Epoch: 90,	 Iter: 0,	 Loss: 0.33815,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:32:11 - INFO - Epoch: 90,	 Iter: 100,	 Loss: 0.32044,	 Val-Acc1: 98.62 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:32:22 - INFO - Epoch: 90,	 Iter: 200,	 Loss: 0.36893,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:32:32 - INFO - Epoch: 90,	 Iter: 300,	 Loss: 0.36153,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:32:42 - INFO - Epoch: 90,	 Iter: 400,	 Loss: 0.35292,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:32:56 - INFO - Epoch: 91,	 Iter: 0,	 Loss: 0.34366,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:33:07 - INFO - Epoch: 91,	 Iter: 100,	 Loss: 0.33914,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:33:17 - INFO - Epoch: 91,	 Iter: 200,	 Loss: 0.33703,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:33:28 - INFO - Epoch: 91,	 Iter: 300,	 Loss: 0.32056,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:33:38 - INFO - Epoch: 91,	 Iter: 400,	 Loss: 0.35799,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:33:52 - INFO - Epoch: 92,	 Iter: 0,	 Loss: 0.36114,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:34:02 - INFO - Epoch: 92,	 Iter: 100,	 Loss: 0.34214,	 Val-Acc1: 98.53 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:34:13 - INFO - Epoch: 92,	 Iter: 200,	 Loss: 0.37233,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:34:23 - INFO - Epoch: 92,	 Iter: 300,	 Loss: 0.35747,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:34:34 - INFO - Epoch: 92,	 Iter: 400,	 Loss: 0.37034,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:34:48 - INFO - Epoch: 93,	 Iter: 0,	 Loss: 0.34674,	 Val-Acc1: 98.63 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:34:58 - INFO - Epoch: 93,	 Iter: 100,	 Loss: 0.34439,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:35:09 - INFO - Epoch: 93,	 Iter: 200,	 Loss: 0.35673,	 Val-Acc1: 98.63 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:35:19 - INFO - Epoch: 93,	 Iter: 300,	 Loss: 0.34813,	 Val-Acc1: 98.53 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:35:29 - INFO - Epoch: 93,	 Iter: 400,	 Loss: 0.38052,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:35:43 - INFO - Epoch: 94,	 Iter: 0,	 Loss: 0.34371,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:35:54 - INFO - Epoch: 94,	 Iter: 100,	 Loss: 0.37787,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:36:04 - INFO - Epoch: 94,	 Iter: 200,	 Loss: 0.38408,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:36:14 - INFO - Epoch: 94,	 Iter: 300,	 Loss: 0.33323,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:36:25 - INFO - Epoch: 94,	 Iter: 400,	 Loss: 0.32268,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:36:39 - INFO - Epoch: 95,	 Iter: 0,	 Loss: 0.32558,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:36:49 - INFO - Epoch: 95,	 Iter: 100,	 Loss: 0.37727,	 Val-Acc1: 98.50 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:37:00 - INFO - Epoch: 95,	 Iter: 200,	 Loss: 0.32367,	 Val-Acc1: 98.50 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:37:11 - INFO - Epoch: 95,	 Iter: 300,	 Loss: 0.35112,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:37:21 - INFO - Epoch: 95,	 Iter: 400,	 Loss: 0.38190,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:37:35 - INFO - Epoch: 96,	 Iter: 0,	 Loss: 0.43400,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:37:46 - INFO - Epoch: 96,	 Iter: 100,	 Loss: 0.32391,	 Val-Acc1: 98.52 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:37:56 - INFO - Epoch: 96,	 Iter: 200,	 Loss: 0.33337,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:38:07 - INFO - Epoch: 96,	 Iter: 300,	 Loss: 0.38327,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:38:17 - INFO - Epoch: 96,	 Iter: 400,	 Loss: 0.33581,	 Val-Acc1: 98.62 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:38:31 - INFO - Epoch: 97,	 Iter: 0,	 Loss: 0.35280,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:38:41 - INFO - Epoch: 97,	 Iter: 100,	 Loss: 0.32065,	 Val-Acc1: 98.50 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:38:52 - INFO - Epoch: 97,	 Iter: 200,	 Loss: 0.33194,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:39:02 - INFO - Epoch: 97,	 Iter: 300,	 Loss: 0.37817,	 Val-Acc1: 98.51 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:39:13 - INFO - Epoch: 97,	 Iter: 400,	 Loss: 0.36571,	 Val-Acc1: 98.63 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:39:26 - INFO - Epoch: 98,	 Iter: 0,	 Loss: 0.37568,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:39:26 - INFO - lr: 2.5600000000000015e-09
2021-01-24 21:39:37 - INFO - Epoch: 98,	 Iter: 100,	 Loss: 0.35029,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:39:47 - INFO - Epoch: 98,	 Iter: 200,	 Loss: 0.36478,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:39:57 - INFO - Epoch: 98,	 Iter: 300,	 Loss: 0.34200,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:40:07 - INFO - Epoch: 98,	 Iter: 400,	 Loss: 0.35467,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:40:21 - INFO - Epoch: 99,	 Iter: 0,	 Loss: 0.33839,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:40:32 - INFO - Epoch: 99,	 Iter: 100,	 Loss: 0.32712,	 Val-Acc1: 98.62 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:40:42 - INFO - Epoch: 99,	 Iter: 200,	 Loss: 0.31476,	 Val-Acc1: 98.53 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:40:52 - INFO - Epoch: 99,	 Iter: 300,	 Loss: 0.37377,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:41:02 - INFO - Epoch: 99,	 Iter: 400,	 Loss: 0.32686,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:41:16 - INFO - Epoch: 100,	 Iter: 0,	 Loss: 0.32168,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:41:26 - INFO - Epoch: 100,	 Iter: 100,	 Loss: 0.33346,	 Val-Acc1: 98.49 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:41:37 - INFO - Epoch: 100,	 Iter: 200,	 Loss: 0.39524,	 Val-Acc1: 98.69 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:41:47 - INFO - Epoch: 100,	 Iter: 300,	 Loss: 0.32202,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:41:57 - INFO - Epoch: 100,	 Iter: 400,	 Loss: 0.33222,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:42:11 - INFO - Epoch: 101,	 Iter: 0,	 Loss: 0.35593,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:42:21 - INFO - Epoch: 101,	 Iter: 100,	 Loss: 0.34293,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:42:31 - INFO - Epoch: 101,	 Iter: 200,	 Loss: 0.35919,	 Val-Acc1: 98.62 (Best: 98.73),	 Val-Acc5: 99.92
2021-01-24 21:42:42 - INFO - Epoch: 101,	 Iter: 300,	 Loss: 0.45747,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:42:52 - INFO - Epoch: 101,	 Iter: 400,	 Loss: 0.35879,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:43:06 - INFO - Epoch: 102,	 Iter: 0,	 Loss: 0.35654,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:43:16 - INFO - Epoch: 102,	 Iter: 100,	 Loss: 0.36375,	 Val-Acc1: 98.52 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:43:26 - INFO - Epoch: 102,	 Iter: 200,	 Loss: 0.34943,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:43:36 - INFO - Epoch: 102,	 Iter: 300,	 Loss: 0.33148,	 Val-Acc1: 98.62 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:43:46 - INFO - Epoch: 102,	 Iter: 400,	 Loss: 0.33356,	 Val-Acc1: 98.67 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:44:00 - INFO - Epoch: 103,	 Iter: 0,	 Loss: 0.34151,	 Val-Acc1: 98.70 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:44:10 - INFO - Epoch: 103,	 Iter: 100,	 Loss: 0.35755,	 Val-Acc1: 98.63 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:44:21 - INFO - Epoch: 103,	 Iter: 200,	 Loss: 0.32043,	 Val-Acc1: 98.53 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:44:31 - INFO - Epoch: 103,	 Iter: 300,	 Loss: 0.32308,	 Val-Acc1: 98.53 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:44:41 - INFO - Epoch: 103,	 Iter: 400,	 Loss: 0.31744,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:44:54 - INFO - Epoch: 104,	 Iter: 0,	 Loss: 0.37764,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:45:05 - INFO - Epoch: 104,	 Iter: 100,	 Loss: 0.35407,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:45:15 - INFO - Epoch: 104,	 Iter: 200,	 Loss: 0.33492,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:45:25 - INFO - Epoch: 104,	 Iter: 300,	 Loss: 0.37972,	 Val-Acc1: 98.47 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:45:36 - INFO - Epoch: 104,	 Iter: 400,	 Loss: 0.36031,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:45:49 - INFO - Epoch: 105,	 Iter: 0,	 Loss: 0.34521,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:46:00 - INFO - Epoch: 105,	 Iter: 100,	 Loss: 0.34645,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:46:10 - INFO - Epoch: 105,	 Iter: 200,	 Loss: 0.31378,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:46:20 - INFO - Epoch: 105,	 Iter: 300,	 Loss: 0.37164,	 Val-Acc1: 98.52 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:46:31 - INFO - Epoch: 105,	 Iter: 400,	 Loss: 0.36256,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:46:44 - INFO - Epoch: 106,	 Iter: 0,	 Loss: 0.34985,	 Val-Acc1: 98.52 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:46:54 - INFO - Epoch: 106,	 Iter: 100,	 Loss: 0.31800,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:47:05 - INFO - Epoch: 106,	 Iter: 200,	 Loss: 0.33194,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:47:15 - INFO - Epoch: 106,	 Iter: 300,	 Loss: 0.37755,	 Val-Acc1: 98.52 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:47:25 - INFO - Epoch: 106,	 Iter: 400,	 Loss: 0.34164,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:47:39 - INFO - Epoch: 107,	 Iter: 0,	 Loss: 0.32673,	 Val-Acc1: 98.51 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:47:49 - INFO - Epoch: 107,	 Iter: 100,	 Loss: 0.35728,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:48:00 - INFO - Epoch: 107,	 Iter: 200,	 Loss: 0.34333,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:48:10 - INFO - Epoch: 107,	 Iter: 300,	 Loss: 0.33314,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:48:20 - INFO - Epoch: 107,	 Iter: 400,	 Loss: 0.37734,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:48:34 - INFO - Epoch: 108,	 Iter: 0,	 Loss: 0.37761,	 Val-Acc1: 98.51 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:48:44 - INFO - Epoch: 108,	 Iter: 100,	 Loss: 0.35659,	 Val-Acc1: 98.50 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:48:55 - INFO - Epoch: 108,	 Iter: 200,	 Loss: 0.36031,	 Val-Acc1: 98.62 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:49:05 - INFO - Epoch: 108,	 Iter: 300,	 Loss: 0.34946,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:49:15 - INFO - Epoch: 108,	 Iter: 400,	 Loss: 0.39455,	 Val-Acc1: 98.57 (Best: 98.73),	 Val-Acc5: 99.92
2021-01-24 21:49:29 - INFO - Epoch: 109,	 Iter: 0,	 Loss: 0.34867,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:49:39 - INFO - Epoch: 109,	 Iter: 100,	 Loss: 0.31673,	 Val-Acc1: 98.50 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:49:49 - INFO - Epoch: 109,	 Iter: 200,	 Loss: 0.33073,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:50:00 - INFO - Epoch: 109,	 Iter: 300,	 Loss: 0.33911,	 Val-Acc1: 98.61 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:50:10 - INFO - Epoch: 109,	 Iter: 400,	 Loss: 0.36504,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:50:24 - INFO - Epoch: 110,	 Iter: 0,	 Loss: 0.35854,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:50:34 - INFO - Epoch: 110,	 Iter: 100,	 Loss: 0.32904,	 Val-Acc1: 98.56 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:50:44 - INFO - Epoch: 110,	 Iter: 200,	 Loss: 0.31797,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:50:55 - INFO - Epoch: 110,	 Iter: 300,	 Loss: 0.39765,	 Val-Acc1: 98.50 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:51:05 - INFO - Epoch: 110,	 Iter: 400,	 Loss: 0.33571,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:51:19 - INFO - Epoch: 111,	 Iter: 0,	 Loss: 0.35594,	 Val-Acc1: 98.54 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:51:29 - INFO - Epoch: 111,	 Iter: 100,	 Loss: 0.34341,	 Val-Acc1: 98.64 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:51:39 - INFO - Epoch: 111,	 Iter: 200,	 Loss: 0.34411,	 Val-Acc1: 98.60 (Best: 98.73),	 Val-Acc5: 99.90
2021-01-24 21:51:49 - INFO - Epoch: 111,	 Iter: 300,	 Loss: 0.33079,	 Val-Acc1: 98.55 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:52:00 - INFO - Epoch: 111,	 Iter: 400,	 Loss: 0.34872,	 Val-Acc1: 98.59 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:52:13 - INFO - Epoch: 112,	 Iter: 0,	 Loss: 0.34904,	 Val-Acc1: 98.58 (Best: 98.73),	 Val-Acc5: 99.91
2021-01-24 21:52:13 - INFO - lr: 5.120000000000003e-10
2021-01-24 21:52:24 - INFO - Epoch: 112,	 Iter: 100,	 Loss: 0.38167,	 Val-Acc1: 98.48 (Best: 98.73),	 Val-Acc5: 99.89
